company_name_id,company_name,url,year_founded,city,state,country,zip_code,full_time_employees,company_type,company_category,revenue_source,business_model,social_impact,description,description_short,source_count,data_types,example_uses,data_impacts,financial_info,last_updated
cartogrfica,Cartográfica,http://cartografica.mx/,2013,Ciudad de México,DF,mx,06100,1-10,Privada,Mapeo/Geoespacial,"Análisis de datos, Consultoría, Contratos gubernamentales","Empresa a Empresa, Empresa a Gobierno",,"Cartográfica es una empresa que se especializa en el análisis geoespacial, así como en la generación de mapas dinámicos e infografías. Disfrutamos enormemente el reto de analizar datos y transformarlos en gráficos sencillos, intuitivos e informativos, incorporando la dimensión espacial en su estudio.
","Cartográfica es una empresa que se especializa en el análisis geoespacial, así como en la generación de mapas dinámicos e infografías.",1-10,"Ciencia e investigación, Demografía y Población, Economía, Educación, Energía, Mapeo/Geoespacial, Medio Ambiente","Procesamos y analizamos datos gubernamentales abiertos para generar visualizaciones que permitan al usuario entender de forma sencilla y amigable patrones y características relevantes. Aquí algunos ejemplos concretos:

1) http://cofcof.cartografica.mx/

2) http://cartografica.mx/graficas/refxanio/

3) http://tenemossismo.cartografica.mx

4) http://cartografica.mx/graficas/relart/","[u'Servicios/productos nuevos o mejorados', u'Crecimiento de las ganancias']",,2015-02-10 14:33:58.160426
centro-de-estudios-jurdicos-y-ambientales-ceja,Centro de Estudios Jurídicos y Ambientales (CEJA),http://www.ceja.org.mx/,2003,"México, D.F.",DF,mx,03650,,Sin Fines de Lucro,Clima y Medio Ambiente,"Contribuciones/Donaciones, Filantropía, Suscripciones, Venta de revista; cursos ","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno",Medio ambiente y cambio climático,"El Centro de Estudios Jurídicos y Ambientales, A. C. (CEJA), es una Organización No Gubernamental, de carácter no lucrativo, constituida en diciembre de 2003 por un grupo de profesionistas mexicanos interesados en el estudio, desarrollo, difusión y aplicación eficaz del derecho ambiental, como medio efectivo para promover el desarrollo sustentable; así como también, en los temas ambientales en general.

Con el paso de los años, el CEJA se ha consolidado como la primera institución educativa de vanguardia, que está logrando satisfacer las necesidades de educación y capacitación en materia ambiental en los diversos sectores sociales de nuestro país, implementando la tradicional educación presencial así como la innovadora, y cada vez más requerida, educación en línea.

Entonces, el CEJA se dedica al estudio, la difusión, la capacitación y la asesoría en materia de gestión ambiental, realizando estas actividades en conjunto con diversas instituciones, como las entidades gubernamentales, las empresas y los organismos privados, las universidades y los institutos de educación e investigación, las organizaciones no gubernamentales y algunos organismos internacionales.","ONG interesado en el estudio, desarrollo, difusión y aplicación eficaz del derecho ambiental para promover el desarrollo sustentable y los temas ambientales en general.",11-50,"Ciencia e investigación, Demografía y Población, Mapeo/Geoespacial, Medio Ambiente","Desde diciembre de 2003 CEJA ha impartido diversos cursos en materia ambiental, donde cientos de personas han recibido información actualizada, práctica, relevante y oportuna, fundamental para su desempeño laboral.  Como parte de su currículum educativo, capacitan a sus estudiantes en el análisis y datos del INEGI.

También consultan varios datos públicos para sus reportes. Ej:
http://www.ceja.org.mx/IMG/Medio_ambiente_vivienda_y_desarrollo_urbano.pdf","[u'Servicios/productos nuevos o mejorados', u'Nuevas / mejoradas Investigaciones']",,2015-01-28 15:00:57.219865
centro-de-integracin-ciudadana,Centro de Integración Ciudadana,http://www.cic.mx/,2010,Monterrey,NL,mx,66220,11-50,Sin Fines de Lucro,Mapeo/Geoespacial,"Análisis de datos, Filantropía, Cuotas de membresía",Empresa a Empresa,"Participación ciudadana, Seguridad pública","El CIC es una red de confianza 100% ciudadana que enlaza e integra al ciudadano y las autoridades por medio de espacios claros, confiables y auténticos de participación en temas que impactan a la sociedad, buscando despertar las conciencias y activar a los ciudadanos a trabajar en suma para mejorar nuestra sociedad. Estos espacios se fundamentan en el aprovechamiento de nuevas tecnologías como las redes sociales y nuestra plataforma Tehuan.",El CIC es una red ciudadana que enlaza e integra al ciudadano y las autoridades  en temas que impactan a la sociedad.,11-50,"Demografía y Población, Finanzas, Mapeo/Geoespacial, Seguridad pública, Transporte","En el CIC no solo utiliza fuentes de datos abiertos para enriquecer el trabajo que se hace, sino también abre los datos que genera a base de reportes ciudadanos y los libera mediante su portal data.cic.mx y un API que puede encontrarse en developers.cic.mx

Actualmente, el CIC utiliza datos abiertos por parte de INEGI para complementar la herramienta Tehuan, permitiendo contar con información contextual que pueda enriquecerse con reportes ciudadanos.  En un futuro, se busca ampliar el uso de datos abiertos para promover la transparencia y análisis objetivos sobre temas de interés ciudadano.

El CIC tambien promueve el uso de datos abiertos, disponibilizando su plataforma data.cic.mx (Socrata) para publicar bases de datos de interés de diversas fuentes - ONGs, Gobierno, Academia, Empresas.","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']","Desde hace 2 años, el CIC tiene un presupuesto de ~$13 millones de pesos ($1 millón de USD) al año provenientes de donativos de la iniciativa privada.   Desde su inicio, el CIC ha recibido apoyos para su operación de aproximadamente $40 millones de pesos ($3 millones de USD).  Los colaboradores del CIC se pueden consultar en http://www.cic.mx/?page_id=71",2014-10-01 02:46:01.977198
centro-de-investigacin-para-el-desarrollo-cidac,Centro de Investigación para el Desarrollo (CIDAC),http://www.cidac.org/esp/index.php,1984,"México, D.F.",DF,mx,11510,11-50,Sin Fines de Lucro,Investigación y Consultoría,"Contribuciones/Donaciones, Filantropía","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno",,"CIDAC es un think tank independiente, sin fines de lucro, que realiza investigaciones y presenta propuestas viables para el desarrollo de México en el mediano y largo plazo.  Se especializa en el análisis político, análisis de política pública, y desarrollo de propuestas de política pública. Tiene la visión de contribuir a través de un análisis riguroso y propuestas de políticas públicas al desarrollo de un ambiente donde los ciudadanos gocen plenas libertades cívicas, participen en la toma de decisiones de la sociedad, y, mediante políticas que favorezcan la igualdad de oportunidades, puedan salir de la pobreza y participar competitivamente en la economía global.  Su objetivo es contribuir, mediante propuestas de políticas públicas viables, al fortalecimiento del Estado de Derecho y a la creación de condiciones que propicien el Desarrollo Económico y Social de México; y enriquecer la opinión pública y aportar elementos de juicio aprovechables en los procesos de toma de decisión de la sociedad.","Think tank independiente, sin fines de lucro, que realiza investigaciones y presenta propuestas para el desarrollo de México en el mediano y largo plazo.",,,"CIDAC

CIDAC utiliza datos para sus libros, miles de artículos en periódicos, revistas y publicaciones especializadas para informar los debates más críticos sobre la reforma de políticas públicas que incumben al desarrollo de México.","[u'Servicios/productos nuevos o mejorados', u'Nuevas / mejoradas Investigaciones']","CIDAC no recibe fondos de partidos políticos ni de gobierno. Cada uno de sus proyectos se financia a través de donativos otorgados por instituciones, fundaciones, así como fondos de corporaciones privadas.",2015-02-03 12:11:15.860770
centro-mexicano-para-la-filantropa-cemefi,Centro Mexicano para la Filantropía (CEMEFI),http://www.cemefi.org/,1988,"México, D.F.",DF,mx,11800,11-50,Sin Fines de Lucro,Servicios Empresariales,"Contribuciones/Donaciones, Filantropía, Suscripciones, Venta de publicaciones","Empresa a Empresa, Empresa a Gobierno","Participación ciudadana, Apoyo al sector filantrópico ","El Centro Mexicano para la Filantropía (Cemefi), es una asociación civil. Su sede se encuentra en la Ciudad de México y su ámbito de acción abarca todo el país.

Como órgano colegiado de autoridad cuenta con la Asamblea General de Asociados que está integrada por 197 miembros (93  asociaciones y fundaciones,  45 personas y 59 empresas). A su vez, la Asamblea General delega las responsabilidades de la dirección y administración de la institución en un Consejo Directivo que está integrado por 49 personas.

Entre asociaciones, empresas, fundaciones y personas, el número de nuestros socios suma 222. Asimismo, están afiliadas al Cemefi 469 instituciones de asistencia y promoción, y 11 personas en toda la República Mexicana. Además, 18 dependencias gubernamentales e instituciones internacionales son usuarios de nuestros servicios. De esta forma, la comunidad del Centro Mexicano para la Filantropía se integra por más de mil miembros. 

Por las instituciones y personas que lo integran, y por su vinculación con organizaciones nacionales e internacionales, el Cemefi es identificado como una fuente importante de información confiable sobre el sector.
","Promueve y articula la participación filantrópica, comprometida y socialmente responsable de los ciudadanos, sus organizaciones sociales y empresas.",,Empresas,"Utiliza datos de la SAT (Donatarias Autorizadas) para su Directorio de Instituciones Filantrópicas, que cuenta con 23519 organizaciones registradas: http://directorio.cemefi.org//Busquedas/frmBusquedaAvanzada.aspx

También utiliza estos datos para desarrollar sus Indicadores de Institucionalidad y Transparencia (IIT), conjunto de diez referencias objetivas, no controversiales y de fácil comprobación, que reflejan el nivel de desarrollo institucional de la organización y que le permite a cualquier persona, empresa o institución conocer con certeza algunas características de una organización privada, no lucrativa y de servicios a terceros. Para calificar para Nivel 1, la OSC tiene que tener autorización de la SHCP como donatoria autorizada.

Esta información también facilita el programa hacesfalta.org que vincula voluntarios con OSCs verificados.

El Compendio Estadístico del Sector no Lucrativo es un esfuerzo por divulgar los datos más actualizados relacionados con el sector filantrópico. 80%+ de la información viene de fuentes primarias y oficiales, como análisis de los resultados de la ENSAV, Censos Económicos del INEGI, etc.

Cemefi trabajó en conjunto con INEGI en en la Cuenta Satélite de las Instituciones sin Fines de Lucro de México (CSISFLM), que se elaboró con la participación de un Grupo Técnico de Trabajo conformado por el  INDESOL, el DIF, el Cemefi, y la Fundación del Empresariado Chihuahuense (Fechac).",[],Cuenta con permiso del Gobierno de México para recibir donativos deducibles de impuestos.,2015-01-29 21:52:58.219577
cmara-mexicana-de-la-industria-de-la-construccin,Cámara Mexicana de la Industria de la Construcción,http://www.cmic.org/,1953,"México, D.F.",DF,mx,14010,,Sin Fines de Lucro,,"Contribuciones/Donaciones, Cuotas de membresía","Empresa a Empresa, Empresa a Gobierno",,"La Cámara Mexicana de la Industria de la Construcción máximo órgano de representación del gremio, consolida, unifica y promueve desde 1953 a las empresas afiliadas del país, otorgándoles servicios de alta calidad como son: Representación y Gestión, Información, Asesoría ,Capacitación, Servicios Educativos
Certificaci, y el Desarrollo Tecnológico.

 La CMlC es una institución pública, autónoma, con personalidad jurídica propia y jurisdicción en todo el territorio de la República Mexicana. Actualmente tiene alrededor de 10 mil socios.

Según su estatuto, la CMIC tiene como objetivo explícito representar los asuntos que conciernen a la industria mexicana de la construcción en lo general, estudiar las cuestiones que se relacionen con ella y participar en la defensa de los intereses de los empresarios.

Por otro lado, busca lograr la consolidación y estabilidad del gremio, la elevación de sus niveles técnicos, el acercamiento de todos los empresarios que dedican su esfuerzo a la prestación de aquellos servicios, jurídicos, comerciales e industriales, que permiten el progreso y el fortalecimiento de la construcción.","Nuestra misión es ""representar, fortalecer y apoyar a las empresas afiliadas, así como impulsar el desarrollo de la industria de la construcción.""",51-100,"Ciencia e investigación, Consumidor, Economía, Empresas, Legal, Operaciones gubernamentales, Transporte, Turismo, Vivienda, Infraestructura","La CMIC, pone a su disposición el primer Centro especializado en información para la Industria de la Construcción en Latinoamérica. El Centro cuenta con una área total de 418 m², los cuales cumplen con las disposiciones de las normas técnicas para bibliotecas, acervo documental, bibliográfico y de multimedia, vía Internet enfocado principalmente a tecnologías, prácticas administrativas y esquemas de calidad de avanzada, nacional e internacionalmente, para el Sector de la construcción.

El CIIC es un medio por el cual las empresas constructoras mexicanas se encontrarán en un constante proceso de actualización de tecnologías, productos, servicios y noticias relacionadas con Sector de la Construcción a nivel mundial.

Asesorías: Orientación en forma personalizada y telefónica a través de profesionales encaminados a generar y apoyar oportunidades de negocios, promoción y desarrollo en beneficio de las empresas constructoras. Además se cuenta con el apoyo de despachos especializados en servicios relacionados con la construcción, que le podrán asesorar a costos preferenciales en: Consultorías y Estudios Especiales, patrocinios de asuntos en materia jurídica.

CFE, SENER, SEGOB (CONAPO: Índices de Marginación), : http://www.cmic.org/agendaindustria/AGENDA%20ELECTRICIDAD.pdf

Más recursos (sector de vivienda) http://www.cmic.org/mnsectores/vivienda/2009/CONAVI/Cifras.htm

Más recursos (estadísticas) http://www.cmic.org/cmic/economiaestadistica/index.htm
http://www.cmic.org/cmic/economiaestadistica/2013/Retos.pdf
","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-23 08:58:08.792228
codeando-mxico,Codeando México,http://codeandomexico.org/,2013,Monterrey,NL,mx,64834,1-10,Sin Fines de Lucro,Tecnología/Datos,"Análisis de datos, Consultoría, Contribuciones/Donaciones","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Participación ciudadana, Competitividad económica y emprendimiento digital",Codeando México busca empoderar a los ciudadanos a través de herramientas tecnológicas que les permitan rediseñar ciudadanía y gobierno en la era digital. ,Codeando México es una organización sin fines de lucro dedicada a crear innovación cívica a través de tecnología y datos abiertos. ,1-10,"Educación, Finanzas, Mapeo/Geoespacial, Seguridad pública","Codeando México es el creador y mantenedor de datamx, una plataforma cívica de datos abiertos en la que se publican datos de gobiernos locales, empresas privadas y asociaciones civiles. 

Codeando México no sólo se asegura de que los datos se publiquen, sino que también promueve que se utilicen para crear productos de datos. Por ejemplo: 

- URBEM: Reportes Ciudadanos: Utilizada en Oaxaca,
plataforma para el reporte transparente de fugas de agua, construida en conjunto con el gobierno del Estado de Oaxaca, Generando Bienestar y Oaxtransparente. La aplicación libera datos de reportes de agua a datamx.
- Reto #ViajesTransparentes del IFAI utilizada en Oaxaca: A partir de los datos abiertos por el IFAI se creó el Reto Público lanzado por oficialmente entre el Instituto y la Sociedad Civil para crear una aplicación web que transparente los viajes de trabajo de Servidores Públicos. 
- Artículo “Pasan a penas con 6, ´mejores´ maestros”
Artículo publicado por el Reforma que usa como referencia datos liberados de los exámenes de plazas de la página de la Secretaría de Educación Pública. 


 
","[u'Servicios/productos nuevos o mejorados', u'Crecimiento de empleo', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']","Inversión de AVINA Américas a través del Fondo Acelerador de Aplicaciones Cívicas (Agosto 2013): 125,000 dlls en el curso de 18 meses.
 ",2014-10-01 02:46:43.208059
confederacin-patronal-de-la-repblica-mexicana-coparmex,Confederación Patronal de la República Mexicana (COPARMEX),coparmex.org,1929,"México, D.F.",DF,mx,03100,51-200,Sin Fines de Lucro,Servicios Empresariales,Cuotas de membresía,Empresa a Empresa,,"COPARMEX está conformada por una red de 64 Centros Empresariales, 13 Federaciones, 3 Representaciones y 14 Delegaciones en todos los estados de la República. Además, 27 Comisiones de Trabajo nacionales se dedican al estudio y generación de propuestas en las temáticas más importantes de la economía y la sociedad. Sus más de 36 mil empresas socias en todo el país son responsables del 30% del PIB y de 4.8 millones de empleos formales.

Su misión es contribuir al establecimiento de condiciones para la prosperidad de todos los mexicanos que propicien una creciente cohesión social, para que las empresas se desarrollen, multipliquen y cumplan con su función creadora de empleo y de riqueza con responsabilidad social.","Sindicato patronal de afiliación voluntaria, que aglutina empresarios de todos los sectores, que buscan mediante ella su representación en el ámbito laboral y social.",101+,,"El Índice de Desarrollo Democrático (IDD-MEX) es un instrumento elaborado por COPARMEX en conjunto con Polilat & Fundación Konrad Adenauer que busca medir el avance de la democracia en cada uno de los estados de la república mexicana.  Utiliza muchos datos públicos gubernamentales - federales, estatales, municipales, y de instituciones públicas. Más info aquí: http://www.coparmex.org.mx/index.php?option=com_content&view=article&id=121&Itemid=294

y aquí: http://www.idd-mex.org/

Además, utilizan datos de varias fuentes gubernamentales para elaborar reportes/estudios en temas como Reforma Fiscal, Prevención Social de Violencia y Delincuencia, Reforma Educativa, y el Índice del desarrollo democrático México: http://www.coparmex.org.mx/index.php?option=com_jdownloads&view=viewcategory&catid=259&Itemid=386",[],,2015-01-29 14:57:35.711599
consejo-mexicano-de-la-carne,Consejo Mexicano de la Carne,http://www.comecarne.org/,1985,"México, D.F.",DF,mx,03100,1-10,Sin Fines de Lucro,Agricultura y Alimentación,Cuotas de membresía,"Empresa a Empresa, Empresa a Gobierno",,"Nuestra misión es representar los intereses de sus socios y asociados a fin de propiciar la competitividad del sector, su desarrollo y crecimiento, coadyuvando además con acciones que fomenten el consumo de productos cárnicos.","Consejo Mexicano de la Carne está integrado por empresas que se dedican a las actividades relacionadas con la industria de la carne. 
",1-10,"Agricultura y Alimentación, Consumidor, Demografía y Población, Economía, Empresas, Finanzas, Salud, Empleo","Se utilizan datos del INEGI, Secretaría de Economía, SAGARPA, SALUD, SAT, SIAP, CONEVAL, SHCP, entre otras para sus publicaciones y estadísticas.  Más info en:

http://www.comecarne.org/estadisticas/

http://www.comecarne.org/ligas-de-interes/

Ej. de cifras de la industria carnica (2012), con datos INEGI, SIAP, SHCP: http://www.comecarne.org/wp-content/uploads/2012/07/CMC-Industria-C%C3%A1rnica-en-Cifras.pdf
",[u'Nuevas / mejoradas Investigaciones'],,2015-01-22 15:54:35.031328
consejo-nacional-empresarial-turstico,Consejo Nacional Empresarial Turístico,http://www.cnet.org.mx/,1988,"México, D.F.",DF,mx,11000,11-50,,Estilos de vida y Consumidores,,Empresa a Empresa,,"El CNET es conformado por 15 Cámaras y Asociaciones de alcance nacional, de todas las ramas de sector, que, en conjunto representan más de 96% de la actividad turística del país.  Tiene como su principal objetivo el de contribuir al crecimiento y desarrollo sustentable de la actividad turística del país.",El CNET es el órgano cúpula de representación del sector empresarial turístico de México.,11-50,"Consumidor, Demografía y Población, Economía, Empresas, Mapeo/Geoespacial, Transporte, Turismo","INEGI, BANXICO, STPS, SECTUR, INM, otros: http://www.cnet.org.mx/sites/default/files/panoramaactivturmx12.pdf

","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-14 17:59:18.918362
conurba,Conurba,www.conurbamx.com/,,Morelia,MN,mx,58290,,Privada,Gobierno,"Análisis de datos, Consultoría, Contratos gubernamentales",Empresa a Gobierno,Medio ambiente y cambio climático,"CONURBA es una empresa consolidada en el ramo de la consultoría en temas territoriales, urbanos y ambientales, así como aquellos que se vinculan con ellos como la vivienda, la infraestructura, el agua y el desarrollo agrario, para ofrecer servicios de planeación, prospección, soluciones y gestión y mejor aprovechamiento del suelo y los recursos naturales. 

Las ciudades mexicanas viven actualmente una sentida crisis territorial, derivada del acelerado crecimiento de la población y su concentración en las principales ciudades del país. La dispersión de la vivienda hacia las zonas periféricas dificulta y encarece la prestación de servicios públicos, el transporte y la dotación de equipamiento urbano, en pleno detrimento de los sectores de la población de menores ingresos, que se ven obligados a asentarse en zonas de riesgo y cada vez más alejados de la ciudad central.

Ante este panorama, y con la necesidad de buscar una solución integrada y sistémica a esta problemática, CONURBA ofrece a sus clientes el desarrollo de soluciones integradas para las ciudades, regiones y territorios, mediante la estructuración de estrategias apoyadas técnica y científicamente, y que se consensan con los sectores público, privado y social.",Consultoría y gestión urbana y ambiental,,"Desarrollo internacional, Economía, Empresas, Mapeo/Geoespacial, Medio Ambiente, Operaciones gubernamentales, Transporte, Vivienda","CONURBA asesora a los gobiernos para la elaboración de los Programas de Ordenamiento Territorial, con la finalidad de que éste sea la base para la instrumentación de las políticas del desarrollo integral en el territorio. Los PEOTs se elaboran de acuerdo con las Guías Metodológicas de SEDATU, 2014; CONURBA adiciona alcances de experiencias en proyectos exitosos.

El Ordenamiento Territorial es un instrumento político que permite lograr la eficiencia económica del territorio garantizando, al mismo tiempo, su cohesión social, política y cultural en condiciones de sustentabilidad. En particular, es una estrategia que, al considerar plenamente la dimensión espacial, tiene como objetivo hacer no sólo compatibles sino complementarias las aspiraciones locales y regionales con las orientaciones nacionales (Sedatu, 2014). Es un instrumento que contempla el análisis territorial y la planeación u ordenación propiamente dicha, como un concepto integral de desarrollo social, económico, cultural y ambiental; cuya misión es establecer las pautas de actuación y las regulaciones y normas necesarias que permitan una dinámica de transformación del espacio que acerque a los objetivos del ordenamiento territorial.

Más info: http://conurbamx.com/home/?page_id=4643

Mapoteca: http://conurbamx.com/home/?page_id=1482

La información cartográfica de Uso del suelo y vegetación utiliza muchos datos del INEGI: http://conurbamx.com/home/?page_id=4805",[],,2015-01-29 01:08:40.369153
crea,CREA,http://www.crea.org.mx/,2008,"México, D.F.",DF,mx,06700,11-50,Sin Fines de Lucro,Educación,"Consultoría, Contratos gubernamentales, Contribuciones/Donaciones, Filantropía","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Ofrecer capacitación y asesoría a mujeres para crear y crecer sus negocios, a fin de mejorar sus ingresos, generar empleos, promover el desarrollo comunitario y el rol de liderazgo de las mujeres en sus hogares y comunidades","Crea Comunidades de Emprendedores Sociales, A.C. (Crea) es una organización mexicana sin fines de lucro fundada en agosto de 2008 que promueve el desarrollo integral de las mujeres como tomadoras de decisiones y empresarias exitosas que puedan desempeñarse como líderes en sus hogares y comunidades.  CREA capacita y asesora a mujeres emprendedores de escasos recursos para ayudarlas a crear y hacer crecer sus negocios, mejorar sus ingresos y generar empleos y oportunidades de desarrollo. Desde sus inicios, Crea ha buscado consolidarse no sólo como una organización de base, que trabaja directamente en campo, sino como una organización que sistematiza sus metodologías, genera modelos replicables y escalables, y pueda constituirse como referente en la generación de información e investigación en su campo. ","CREA capacita y asesora a mujeres de escasos recursos para fortalecer e impulsar sus empresas, generar empleos y generar oportunidades de desarrollo.",1-10,"Demografía y Población, Economía, Educación, Empresas, Finanzas, Operaciones gubernamentales","Todo el trabajo que CREA hace es a base de estudios y evaluaciones rigurosos que dependen del análisis de datos económicos y de población.  CREA utiliza datos del INEGI, la Secretaría de Economía, INMUJERES, entre otros, para:
-identificar las principales barreras para el crecimiento y desarrollo productivo exitoso de las microempresas en determinadas zonas y sectores.
- Identificar a las mujeres emprendedoras que son potenciales beneficiarias de sus servicios
- Acercarles información de mercado 
- Brindarles acceso a información valiosa como programas gubernamentales, entre otros.
","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']","Crea financia sus actividades principalmente vía alianzas público-privadas con actores que comparten su visión. Entre los socios estratégicos se encuentran actores gubernamentales (el Instituto Nacional del Emprendedor, el INMUJERES, Banxico, el gobierno del estado de Querétaro, entre otros), actores privados (Google), fundaciones (Fundación Banorte), organismos internacionales (Banco Mundial), organismos de cooperación (USAID), etc. ",2014-11-26 22:12:43.278143
cuadra-urbanismo,Cuadra Urbanismo,http://www.cuadraurbanismo.com/,2009,Guadalajara,JC,mx,44160,11-50,Privada,Investigación y Consultoría,"Análisis de datos, Consultoría, Contratos gubernamentales","Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Acceso a la vivienda, Medio ambiente y cambio climático, Participación ciudadana, ","En Cuadra Urbanismo se generan espacios donde se promuevan ideas y proyectos que respondan a las necesidades sociales y urbanas; a través del trabajo profesional y la asesoría técnica.

SERVICIOS
+Diseño y aplicación de metodologías para la socialización de proyectos.
+Talleres de participación comunitaria.
+Investigación e intervenciones urbanas con objetivos sociales y ambientales.
+Asesorías técnicas en proyectos de planeación urbana.
+Metodologías para la aplicación de indicadores urbanos, sociales y ambientales.
+Diseño de indicadores de movilidad y accesibilidad espacial.
+Levantamiento y procesamiento de datos.
+Análisis de datos estadísticos y espaciales mediante sistemas de información geográfica
+Proyectos Conceptuales.
+Diagnósticos sobre legislación, políticas públicas e instrumentos de planeación.","Es un despacho dedicado a la disciplina urbana. Su perspectiva es sustentable y transdisciplinar, en donde se conjugan elementos sociales, ambientales, culturales, económicos y espaciales.",1-10,"Demografía y Población, Economía, Educación, Energía, Mapeo/Geoespacial, Medio Ambiente, Operaciones gubernamentales, Seguridad pública, Transporte, Vivienda","En un estudio sobre habitabilidad, se usaron los datos georreferenciados de las escuelas públicas de México, donde se analizó la proximidad entre las viviendas y las escuelas de nivel básico.","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-01-07 16:13:19.835664
data4,Data4,http://www.data4.mx,2013,Ciudad de México ,DF,mx,06700,1-10,Privada,Tecnología/Datos,Análisis de datos,"Empresa a Empresa, Empresa a Consumidor, Empresa a Gobierno","Empoderamiento al consumidor, Seguridad pública","Data4 cree que los datos deben ser más ampliamente examinados, analizados, consultados y difundidos. Data4 se esfuerza por aprender colectivamente más sobre la mejor forma de presentar los datos, cómo aprender más de los números y cómo conseguir más de ellos. 

Los datos sirven para responder a preguntas específicas pero aprender a plantear las preguntas correctas es el secreto de trabajar con ellos. 

Los datos son rigurosos, y las personas que trabajan con datos tienen que ser igualmente rigurosos. 

Los datos son precisos. Data4 elimina cualquier cosa que resta valor a la precisión. 

Data4 cree que tras el tiempo, los números acabarán siendo vistos como mejores herramientas. Tras haber aprendido de ellos y haber tomado la precaución de  compartir sólo los números y no el “ruido,” hemos concluido que: 

La precisión requiere agilidad, adaptabilidad y la capacidad de responder. 
Preguntas correctas requieren comprensión profunda. 
La versatilidad depende de una actitud receptiva a nuevas respuestas. Todos tienen el derecho a examinar los datos. 
Mientras la investigación se expanda, las conclusiones tendrán que ser actualizadas.
Los datos impulsan el cambio y son herramientas indispensables para la acción.
","Data4 es una empresa que trabaja para promover el conocimiento amplio de datos, buen gobierno y acceso en Latinoamérica.",51-100,"Agricultura y Alimentación, Ciencia e investigación, Clima, Consumidor, Demografía y Población, Desarrollo internacional, Economía, Educación, Empresas, Energía, Finanzas, Legal, Manufactura, Mapeo/Geoespacial, Medio Ambiente, Operaciones gubernamentales, Salud, Seguridad pública, Transporte, Turismo, Vivienda","Hemos utilizado un sinnúmero de bases de datos publicadas por el gobierno para distintos tipos de análisis, investigación, blogs, visualizaciones y productos de tecnología.

Entre las bases que estamos usando o hemos usado están: datos de violencia publicados por el SESNSP y por el INEGI; datos censales del INEGI; la ENIGH y la ENOE; datos de desaparecidos de SEGOB; proyecciones poblacionales de CONAPO; estadísticas de mexicanos en el exterior de la SRE; datos sobre desastres naturales del FONDEN; resultados de ENLACE de la SEP; datos de Oportunidades de SEDESOL; índice de marginación del CONEVAL; datos de salud del SINAIS de la Secretaría de Salud; datos electorales del IFE/INE; datos del Instituto Nacional de Seguridad Pública de la Secretaría de Salud; datos del INAFED de SEGOB; datos sobre el legislativo del SIL de SEGOB; Liconsa; SEPOMEX; datos de la Contraloría del DF; datos de los bomberos del DF; datos de la Procuraduría Ambiental y Ordenamiento Territorial del DF; encuesta origen-destino del INEGI; Sistema de Transporte Colectivo Metro; ciclovías de ECOBICI; polígonos de colonias del IEDF; obras de CFE en el DF de la Secretaría de Obras y Servicios del DF; migrantes no están acompañados de SEGOB; entre otros.","[u'Servicios/productos nuevos o mejorados', u'Identificaci\xf3n de nuevas oportunidades', u'Nuevas / mejoradas Investigaciones']",,2015-02-16 15:15:38.801400
